,Away Team,Home Team,Winner,Away Win,ADJOE_diff,ADJDE_diff,BARTHAG_diff,EFG_O_diff,EFG_D_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,FTR_diff,FTRD_diff,2P_O_diff,2P_D_diff,3P_O_diff,3P_D_diff,ADJ_T_diff,WAB_diff
738,Wright St.,SMU,SMU,N,0.45329249617151585,0.28731343283582095,0.5078598043782021,0.4668769716088327,0.5182481751824817,0.5472636815920398,0.636842105263158,0.4176904176904177,0.29032258064516114,0.6972477064220184,0.4672727272727273,0.43850267379679136,0.5536231884057969,0.5215686274509804,0.5348837209302325,0.5254237288135588,0.5326278659611993
739,Xavier,Illinois,Xavier,Y,0.5543644716692189,0.3656716417910449,0.5329529576152772,0.5741324921135644,0.35036496350364954,0.5721393034825872,0.20526315789473676,0.5577395577395577,0.3306451612903226,0.6009174311926606,0.16545454545454547,0.6363636363636362,0.29855072463768106,0.4470588235294118,0.5906976744186048,0.33898305084745717,0.582010582010582
740,Yale,Vermont,Vermont,N,0.5972434915773353,0.44776119402985093,0.5093735444806706,0.5678233438485804,0.35401459854014566,0.5621890547263682,0.2947368421052631,0.457002457002457,0.6169354838709677,0.39678899082568814,0.5490909090909091,0.5802139037433154,0.48405797101449266,0.5254901960784314,0.2790697674418604,0.7050847457627119,0.5379188712522045
741,Virginia,Dayton,Virginia,Y,0.7258805513016844,0.19776119402985087,0.6322775966464835,0.444794952681388,0.2883211678832117,0.308457711442786,0.5368421052631579,0.5675675675675675,0.43951612903225806,0.4610091743119266,0.5290909090909091,0.27540106951871646,0.3826086956521738,0.7490196078431371,0.32093023255813946,0.33559322033898326,0.7724867724867724
742,Tulsa,Nevada,Nevada,N,0.4257274119448696,0.4272388059701493,0.40335351653469953,0.39432176656151413,0.4197080291970801,0.681592039800995,0.41578947368421065,0.3783783783783784,0.7016129032258065,0.5894495412844036,0.5254545454545455,0.36631016042780734,0.46956521739130425,0.4745098039215685,0.4511627906976742,0.494915254237288,0.4074074074074074
743,Texas,North Carolina,Texas,Y,0.4395099540581928,0.40858208955223885,0.49179087098276664,0.4100946372239747,0.39781021897810226,0.4626865671641791,0.5315789473684209,0.30466830466830475,0.7903225806451613,0.518348623853211,0.5072727272727273,0.4010695187165773,0.391304347826087,0.4470588235294115,0.5581395348837209,0.18305084745762684,0.3509700176366843
744,Michigan St.,UCLA,Michigan St.,Y,0.7228177641653903,0.17350746268656736,0.6877037727061015,0.5741324921135647,0.19708029197080265,0.48756218905472637,0.48947368421052634,0.5577395577395576,0.49193548387096764,0.42431192660550454,0.4818181818181818,0.5401069518716576,0.26666666666666655,0.5921568627450979,0.3255813953488372,0.33559322033898276,0.8165784832451499
745,UAB,Florida St.,Florida St.,N,0.459418070444104,0.630597014925373,0.30274802049371213,0.47003154574132483,0.4854014598540144,0.40796019900497527,0.3736842105263157,0.4275184275184276,0.48790322580645157,0.43807339449541294,0.40909090909090906,0.4732620320855614,0.5217391304347826,0.4784313725490195,0.4883720930232558,0.39661016949152555,0.2716049382716049
746,College of Charleston,LSU,LSU,N,0.3736600306278711,0.4869402985074628,0.34746157428970653,0.5678233438485804,0.4854014598540146,0.3980099502487563,0.4473684210526316,0.2088452088452088,0.32258064516129026,0.44724770642201833,0.36181818181818176,0.5534759358288769,0.5652173913043479,0.5725490196078433,0.4511627906976742,0.36949152542372854,0.3527336860670194
747,Wisconsin,Oklahoma,Wisconsin,Y,0.5084226646248085,0.2817164179104479,0.5442477876106194,0.49526813880126186,0.3211678832116788,0.39303482587064675,0.4947368421052631,0.44963144963144963,0.46774193548387094,0.4380733944954128,0.5327272727272727,0.462566844919786,0.391304347826087,0.5529411764705882,0.38604651162790715,0.3389830508474576,0.6031746031746031
748,UC Riverside,Pacific,Pacific,N,0.5206738131699845,0.5373134328358211,0.3971238938053097,0.5835962145110409,0.4124087591240873,0.5472636815920398,0.3315789473684211,0.43980343980343983,0.657258064516129,0.12155963302752293,0.3236363636363636,0.5240641711229946,0.42898550724637674,0.596078431372549,0.5162790697674419,0.4610169491525422,0.3844797178130511
749,Elon,Abilene Christian,Abilene Christian,N,0.5176110260336905,0.539179104477612,0.3673730787144853,0.47634069400630913,0.5437956204379563,0.5671641791044775,0.07368421052631574,0.3685503685503685,0.5120967741935484,0.30733944954128445,0.3218181818181819,0.5347593582887701,0.4898550724637681,0.380392156862745,0.6790697674418604,0.6000000000000001,0.2945326278659611
750,Hawaii,Utah,Hawaii,Y,0.36753445635528315,0.3582089552238806,0.3603865859338612,0.38801261829652983,0.35036496350364954,0.4328358208955225,0.6421052631578947,0.3808353808353808,0.42338709677419345,0.4311926605504587,0.4909090909090909,0.3983957219251336,0.3999999999999997,0.4235294117647059,0.41860465116279066,0.5152542372881357,0.4585537918871252
751,La Salle,Miami FL,Miami FL,N,0.39663093415007655,0.4347014925373136,0.3276082906380997,0.3596214511041011,0.3795620437956202,0.6766169154228856,0.5,0.5552825552825553,0.4838709677419354,0.4770642201834862,0.8218181818181818,0.2994652406417111,0.426086956521739,0.49411764705882366,0.43720930232558164,0.5966101694915252,0.3915343915343915
752,Massachusetts,Southern Illinois,Massachusetts,Y,0.5528330781010717,0.4850746268656716,0.4388681881695389,0.41955835962145116,0.46350364963503643,0.47263681592039797,0.3789473684210526,0.5479115479115478,0.435483870967742,0.5137614678899083,0.7709090909090908,0.4358288770053475,0.5275362318840578,0.407843137254902,0.46511627906976744,0.5796610169491524,0.43738977072310403
753,Middle Tennessee,Butler,Butler,N,0.33384379785604884,0.41977611940298504,0.27573358174196555,0.3028391167192429,0.3357664233576639,0.8457711442786069,0.4263157894736843,0.6437346437346436,0.5403225806451613,0.6307339449541285,0.44545454545454555,0.31016042780748665,0.39130434782608675,0.38431372549019605,0.3953488372093023,0.5830508474576268,0.37918871252204583
754,Northwestern,Fresno St.,Fresno St.,N,0.454823889739663,0.24813432835820914,0.5404052165812762,0.22397476340694006,0.33941605839416056,0.40796019900497527,0.4157894736842105,0.40294840294840295,0.5564516129032259,0.5298165137614679,0.46545454545454545,0.31550802139037426,0.37681159420289834,0.2313725490196077,0.4046511627906978,0.45423728813559294,0.4708994708994709
755,Oklahoma St.,Memphis,Oklahoma St.,Y,0.5589586523736598,0.45149253731343286,0.47991383325570564,0.444794952681388,0.4671532846715326,0.42288557213930345,0.3052631578947369,0.3095823095823096,0.4596774193548387,0.37614678899082576,0.37454545454545457,0.28877005347593576,0.42318840579710126,0.6980392156862745,0.6186046511627905,0.24067796610169473,0.48853615520282184
756,Seton Hall,Grand Canyon,Seton Hall,Y,0.5681470137825421,0.28544776119403004,0.6068351187703773,0.4258675078864353,0.39416058394160586,0.5223880597014925,0.5263157894736842,0.49385749385749383,0.6612903225806451,0.5481651376146788,0.5399999999999999,0.41176470588235287,0.4492753623188406,0.4745098039215685,0.41395348837209295,0.5559322033898307,0.6278659611992945
757,Stanford,Florida,Florida,N,0.40735068912710565,0.47761194029850756,0.3595132743362831,0.5173501577287067,0.397810218978102,0.6567164179104479,0.22631578947368425,0.4643734643734643,0.3629032258064515,0.6720183486238532,0.4709090909090909,0.5614973262032086,0.3797101449275361,0.43529411764705883,0.6046511627906976,0.7525423728813561,0.42151675485008816
758,Villanova,Canisius,Villanova,Y,0.7503828483920365,0.1399253731343286,0.8702841173730786,0.5583596214511042,0.28832116788321144,0.4278606965174128,0.368421052631579,0.5626535626535627,0.35080645161290325,0.5986238532110092,0.32545454545454544,0.5080213903743316,0.33623188405797105,0.6117647058823531,0.39069767441860453,0.3796610169491522,0.8059964726631392
759,Tennessee,Kansas,Kansas,N,0.695252679938744,0.41791044776119407,0.5493129948765719,0.558359621451104,0.416058394160584,0.36318407960199006,0.48947368421052634,0.5184275184275184,0.6129032258064516,0.5481651376146788,0.6127272727272727,0.5374331550802137,0.40289855072463765,0.5686274509803922,0.5534883720930232,0.4271186440677964,0.564373897707231
760,Virginia,Wisconsin,Virginia,Y,0.7702909647779477,0.3899253731343287,0.5639264089427107,0.6025236593059937,0.386861313868613,0.5174129353233831,0.5157894736842106,0.6265356265356264,0.47580645161290314,0.5711009174311926,0.49272727272727274,0.5374331550802137,0.48695652173913034,0.6431372549019608,0.34883720930232553,0.3728813559322034,0.6208112874779541
761,Massachusetts,Nevada,Nevada,N,0.39203675344563527,0.6026119402985073,0.22438285980437822,0.391167192429022,0.5328467153284671,0.7910447761194029,0.37368421052631584,0.5872235872235873,0.6088709677419356,0.3119266055045873,0.7272727272727273,0.33689839572192515,0.5652173913043479,0.5137254901960783,0.5534883720930232,0.4576271186440678,0.2257495590828924
762,North Carolina,UCLA,North Carolina,Y,0.7258805513016842,0.18097014925373164,0.6868304611085235,0.5015772870662459,0.3795620437956202,0.42288557213930345,0.668421052631579,0.592137592137592,0.34677419354838707,0.3463302752293577,0.4981818181818181,0.48128342245989303,0.4405797101449274,0.5294117647058825,0.41395348837209295,0.5864406779661017,0.8042328042328042
763,Chattanooga,Michigan,Michigan,N,0.335375191424196,0.7742537313432838,0.1548672566371681,0.47003154574132483,0.7262773722627736,0.7711442786069652,0.3631578947368421,0.47911547911547914,0.6653225806451611,0.4541284403669725,0.62,0.39572192513368976,0.663768115942029,0.5843137254901959,0.8093023255813953,0.5864406779661017,0.1516754850088184
764,Tennessee St.,Kentucky,Kentucky,N,0.23583460949464008,0.7238805970149256,0.09391010712622266,0.3501577287066246,0.6861313868613137,0.716417910447761,0.6263157894736844,0.2825552825552826,0.6370967741935483,0.39908256880733955,0.9781818181818182,0.36631016042780734,0.7014492753623187,0.39215686274509814,0.6604651162790699,0.6576271186440675,0.12874779541446207
765,Texas,Michigan St.,Michigan St.,N,0.4425727411944867,0.41604477611940316,0.4909175593851886,0.33753943217665594,0.5802919708029198,0.3980099502487562,0.7105263157894736,0.3390663390663391,0.6451612903225807,0.44036697247706413,0.5236363636363637,0.34224598930481276,0.5652173913043479,0.38431372549019605,0.6465116279069767,0.4338983050847457,0.3386243386243386
766,LSU,Florida St.,Florida St.,N,0.6385911179173046,0.4720149253731342,0.5224732184443409,0.49526813880126186,0.5036496350364961,0.4626865671641791,0.48947368421052634,0.5773955773955776,0.6733870967741935,0.5596330275229359,0.43636363636363634,0.516042780748663,0.5594202898550724,0.4509803921568626,0.47906976744186064,0.5593220338983051,0.5308641975308642
767,Cleveland St.,Ohio St.,Ohio St.,N,0.445635528330781,0.6772388059701494,0.19899860270144382,0.5110410094637224,0.5255474452554745,0.5024875621890548,0.4263157894736843,0.44963144963144963,0.8064516129032258,0.4839449541284403,0.5236363636363637,0.44117647058823506,0.5942028985507246,0.596078431372549,0.4790697674418603,0.6372881355932203,0.2522045855379189
768,Robert Morris,Purdue,Purdue,N,0.12098009188361408,0.5559701492537314,0.11917792268281319,0.3217665615141954,0.5218978102189782,0.7711442786069651,0.6894736842105262,0.3734643734643735,0.5524193548387097,0.5825688073394496,0.6072727272727273,0.35026737967914423,0.5855072463768115,0.37254901960784326,0.4930232558139535,0.5389830508474573,0.2257495590828924
769,Abilene Christian,Pacific,Abilene Christian,Y,0.581929555895865,0.3302238805970152,0.5980437820214252,0.6056782334384856,0.24452554744525512,0.3980099502487562,0.7157894736842105,0.48648648648648646,0.7379032258064515,0.38073394495412843,0.4127272727272726,0.5855614973262031,0.315942028985507,0.5843137254901961,0.33488372093023233,0.5389830508474573,0.6596119929453262
770,Alabama A&M,Northwestern St.,Northwestern St.,N,0.5160796324655436,0.3638059701492537,0.5170586865393573,0.50788643533123,0.4963503649635036,0.4925373134328359,0.5789473684210527,0.4594594594594595,0.4153225806451612,0.3348623853211009,0.5254545454545454,0.4304812834224597,0.6144927536231883,0.6431372549019608,0.3674418604651162,0.42372881355932157,0.40035273368606694
771,Albany,Milwaukee,Milwaukee,N,0.5329249617151608,0.3544776119402985,0.524219841639497,0.5110410094637222,0.4197080291970801,0.6567164179104477,0.6684210526315789,0.4963144963144963,0.5201612903225806,0.6284403669724771,0.3727272727272728,0.4732620320855614,0.3826086956521738,0.5411764705882353,0.5906976744186048,0.5084745762711864,0.5432098765432098
772,Alcorn St.,Liberty,Liberty,N,0.23430321592649295,0.6082089552238807,0.1303563111318118,0.15141955835962156,0.5437956204379563,0.855721393034826,0.3789473684210526,0.601965601965602,0.7258064516129032,0.6169724770642202,0.5527272727272727,0.15775401069518713,0.643478260869565,0.28627450980392166,0.4139534883720933,0.6406779661016947,0.2522045855379189
773,Arkansas St.,UNC Wilmington,UNC Wilmington,N,0.5222052067381316,0.28731343283582095,0.5600838379133675,0.3690851735015773,0.24452554744525537,0.5572139303482586,0.636842105263158,0.5307125307125308,0.6451612903225807,0.6467889908256881,0.6981818181818182,0.3877005347593583,0.3188405797101449,0.3960784313725489,0.33953488372093044,0.4847457627118643,0.6084656084656084
774,Baylor,Mississippi,Mississippi,N,0.5635528330781009,0.3899253731343284,0.5243362831858407,0.41324921135646686,0.33576642335766416,0.5870646766169154,0.39473684210526316,0.6707616707616707,0.5241935483870966,0.5619266055045871,0.5381818181818182,0.42245989304812825,0.4202898550724636,0.43529411764705894,0.33488372093023266,0.41355932203389795,0.5361552028218695
775,Boston University,Rutgers,Rutgers,N,0.5206738131699845,0.615671641791045,0.297973917093619,0.6750788643533122,0.6021897810218977,0.49751243781094523,0.5421052631578948,0.3636363636363637,0.44354838709677424,0.371559633027523,0.48545454545454547,0.657754010695187,0.7130434782608694,0.619607843137255,0.44186046511627936,0.4779661016949151,0.36684303350970016
776,Butler,Florida,Butler,Y,0.5467075038284838,0.5391791044776122,0.43584070796460167,0.5457413249211357,0.572992700729927,0.4228855721393036,0.3157894736842105,0.3611793611793611,0.33467741935483863,0.42201834862385323,0.5327272727272726,0.5133689839572191,0.5478260869565217,0.5764705882352941,0.6604651162790699,0.616949152542373,0.4462081128747795
777,Cal Poly,Portland,Portland,N,0.5972434915773353,0.49253731343283613,0.506171401956218,0.47003154574132505,0.4343065693430658,0.3681592039800996,0.46315789473684205,0.624078624078624,0.5725806451612901,0.22706422018348627,0.5472727272727272,0.48395721925133695,0.507246376811594,0.46666666666666673,0.441860465116279,0.4847457627118643,0.5238095238095237
778,Cal Baptist,Arkansas Pine Bluff,Arkansas Pine Bluff,N,0.7090352220520674,0.3041044776119405,0.7007452258965998,0.5615141955835963,0.30291970802919677,0.308457711442786,0.2578947368421053,0.4742014742014742,0.44758064516129026,0.3004587155963303,0.3854545454545455,0.5534759358288769,0.3275362318840579,0.5333333333333332,0.46511627906976744,0.5966101694915258,0.6243386243386243
779,UC Davis,Indiana,Indiana,N,0.35681470137825405,0.503731343283582,0.23457149510945496,0.4100946372239747,0.5729927007299267,0.6119402985074627,0.6578947368421053,0.33415233415233414,0.504032258064516,0.4174311926605504,0.6381818181818182,0.3529411764705881,0.6144927536231883,0.5607843137254903,0.5395348837209303,0.4779661016949151,0.2892416225749559
